Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
251685;Soesterbergstraat;157;;;2546XR;'S-GRAVENHAGE;"Soesterbergstraat 157, 2546XR 'S-GRAVENHAGE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";01-10-21;Zelfstandig;;;;;1.223,42;766,36;;;;;;;;Huurder
58751;Slinge;350;;;3086ER;ROTTERDAM;"Slinge 350, 3086ER ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-09-21;Zelfstandig;446,46;446,46;;;;;;;;;;;;Huurder
157385;Vlinderveen;173;;;3205EB;SPIJKENISSE;"Vlinderveen 173, 3205EB SPIJKENISSE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-08-21;Zelfstandig;651,01;260,40;;;;;;;;;260,40;;;Huurder
112082;Smallepad;20;;B;3811MG;AMERSFOORT;"Smallepad 20 B, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;770,00;453,87;;;;;;;;;;;92;Huurder
270602;Gravestein;8;;;1103BH;AMSTERDAM;"Gravestein 8, 1103BH AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";30-08-21;Zelfstandig;197,08;357,93;;;;;;;;;;;;Verhuurder
268007;Erasmusweg;83;;;2532CE;"DEN HAAG";"Erasmusweg 83, 2532CE DEN HAAG";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";30-08-21;Zelfstandig;313,76;460,70;;;;;;;;;;;;Verhuurder
112114;Smallepad;20;;F;3811MG;AMERSFOORT;"Smallepad 20 F, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;840,00;507,34;;;;;;;;;;;102;Huurder
197662;Postweg;168;;;5915HD;VENLO;"Postweg 168, 5915HD VENLO";;"Afrekening servicekosten (art. 7:260 BW) (verhuurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";24-11-21;Zelfstandig;;;;;3.793,03;3.722,13;;;;;;;;Verhuurder
111733;Smallepad;16;;C;3811MG;AMERSFOORT;"Smallepad 16 C, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;950,00;614,31;;;;;;;;;;;122;Huurder
112119;Smallepad;20;;G;3811MG;AMERSFOORT;"Smallepad 20 G, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;840,00;507,34;;;;;;;;;;;102;Huurder
205022;"Coevordenstraat ";144;;;2541SN;"DEN HAAG";"Coevordenstraat 144, 2541SN DEN HAAG";"KM 2";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";07-09-21;Onzelfstandig;;;;;;;;;;;;;;Huurder
205010;Coevordenstraat;188;;;2541SP;"DEN HAAG";"Coevordenstraat 188, 2541SP DEN HAAG";"KM 2";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";07-09-21;Onzelfstandig;;;;;;;;;;;;;;Huurder
76033;"Trompsingel ";15;;2;9724CX;"GRONINGEN ";"Trompsingel 15 2, 9724CX GRONINGEN ";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;1.775,00;1.606,83;;;;;;;;Huurder
205034;Coevordenstraat;138;;;2541SN;"DEN HAAG";"Coevordenstraat 138, 2541SN DEN HAAG";"KM 2";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";07-09-21;Onzelfstandig;;;;;;;;;;;;;;Huurder
251685;Soesterbergstraat;157;;;2546XR;'S-GRAVENHAGE;"Soesterbergstraat 157, 2546XR 'S-GRAVENHAGE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";01-10-21;Zelfstandig;;;;;1.223,42;766,36;;;;;;;;Huurder
321146;Lindengracht;300;;3;1015KN;AMSTERDAM;"Lindengracht 300 3, 1015KN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-08-21;;493,51;444,15;;;;;;;;;444,15;;;Huurder
311751;Stephensonstraat;2;;B;3112SM;SCHIEDAM;"Stephensonstraat 2 B, 3112SM SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-08-21;Zelfstandig;386,89;232,13;;;;;;;;;232,13;;;Huurder
102460;moerkerkestraat;84;;A1;3081RW;ROTTERDAM;"moerkerkestraat 84 A1, 3081RW ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";03-09-21;Zelfstandig;600,00;540,00;;;;;;;;;540,00;;;Huurder
323993;"Boulevard 1945";314;;;7511AJ;ENSCHEDE;"Boulevard 1945 314, 7511AJ ENSCHEDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-08-21;;591,89;236,75;;;;;;;;;236,75;;;Huurder
109589;Hoptillepad;28;;;1102CS;AMSTERDAM;"Hoptillepad 28, 1102CS AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-09-21;Zelfstandig;670,00;544,79;;;;;;;;;;;109;Huurder
110022;"Hendrick de Keyserweg";139;;;2612KC;DELFT;"Hendrick de Keyserweg 139, 2612KC DELFT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-09-21;Zelfstandig;720,42;576,34;;;;;;;;;576,34;;;Huurder
246632;Madurastraat;20;;F;1094GM;AMSTERDAM;"Madurastraat 20 F, 1094GM AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";02-09-21;Zelfstandig;425,00;382,50;;;;;;;;;;;;Huurder
235127;Churchilllaan;536;;;4532MB;TERNEUZEN;"Churchilllaan 536, 4532MB TERNEUZEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";02-09-21;Zelfstandig;543,39;543,39;;;;;;;;;;;115;Huurder
252615;Soesterbergstraat;199;;;2546XS;"DEN HAAG";"Soesterbergstraat 199, 2546XS DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";01-10-21;Zelfstandig;;;;;779,29;675,73;;;;;;;;Huurder
258424;Elsstraat;51;;;2565KL;"DEN HAAG";"Elsstraat 51, 2565KL DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";02-09-21;Zelfstandig;777,35;712,58;;;;;;;;;;;137;Huurder
247072;Stationsweg;91;;A;2515BK;"DEN HAAG";"Stationsweg 91 A, 2515BK DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-09-21;Zelfstandig;319,95;95,99;;;;;;;;;95,99;;;Huurder
129835;"Hereweg ";28;;B;9725AD;GRONINGEN;"Hereweg 28 B, 9725AD GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-09-21;Zelfstandig;750,00;619,65;;;;;;;;;;;123;Huurder
122233;Russischestraat;68;;A1;3028BH;ROTTERDAM;"Russischestraat 68 A1, 3028BH ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-09-21;Zelfstandig;600,00;600,00;;;;;;;;;;;;Huurder
114858;Dordtselaan;72;;B;3073GE;ROTTERDAM;"Dordtselaan 72 B, 3073GE ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-09-21;Zelfstandig;1.400,00;443,20;;;;;;;;;;;90;Huurder
168299;"Nijkampenweg ";405;;;7815GX;EMMEN;"Nijkampenweg 405, 7815GX EMMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-09-21;Zelfstandig;333,00;166,50;;;;;;;;;;;;Huurder
162822;"Jan Eijdenbergstraat ";61;;;1505AV;ZAANDAM;"Jan Eijdenbergstraat 61, 1505AV ZAANDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-09-21;Zelfstandig;608,98;487,18;;;;;;;;;;;;Huurder
103063;"Burgemeester Tellegenstraat";11;;1HG;1073KA;AMSTERDAM;"Burgemeester Tellegenstraat 11 1HG, 1073KA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-09-21;Zelfstandig;705,30;;;;;;;;;;;;;Huurder
112124;Smallepad;20;;H;3811MG;AMERSFOORT;"Smallepad 20 H, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;685,00;384,85;;;;;;;;;;;79;Huurder
293205;Mozartweg;67;;C;3816LM;AMERSFOORT;"Mozartweg 67 C, 3816LM AMERSFOORT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";02-09-21;Zelfstandig;419,83;;;;;;;;;;;;;Huurder
258447;Elsstraat;51;;;2565KL;"DEN HAAG";"Elsstraat 51, 2565KL DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";02-09-21;Zelfstandig;775,35;;;;;;;;;;542,75;;;Huurder
111824;Smallepad;16;;E;3811MG;AMERSFOORT;"Smallepad 16 E, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;955,00;635,69;;;;;;;;;;;126;Huurder
261282;"De Poel 2";2;;;8551NH;WOUDSEND;"De Poel 2 2, 8551NH WOUDSEND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-09-21;Zelfstandig;595,00;;;;;;;;;;238,00;;;Huurder
254249;Oostering;22;;15;7933TM;PESSE;"Oostering 22 15, 7933TM PESSE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";07-09-21;Zelfstandig;;;;;778,36;778,36;;;;;;;;Huurder
244769;Amnestylaan;81;;;4336LL;MIDDELBURG;"Amnestylaan 81, 4336LL MIDDELBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-09-21;Zelfstandig;598,83;239,53;;;;;;;;;;;;Huurder
269781;"Oude Dijk";45;;;8602XW;SNEEK;"Oude Dijk 45, 8602XW SNEEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";07-09-21;Zelfstandig;490,00;490,00;;;;;;;;;;;;Huurder
76129;"SCHOOLSTRAAT ";15;;;7721BA;DALFSEN;"SCHOOLSTRAAT 15, 7721BA DALFSEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-09-21;Zelfstandig;564,69;;;;;;;;;;451,75;;;Huurder
252615;Soesterbergstraat;199;;;2546XS;"DEN HAAG";"Soesterbergstraat 199, 2546XS DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";01-10-21;Zelfstandig;;;;;779,29;675,73;;;;;;;;Huurder
112150;Smallepad;22;;A;3811MG;AMERSFOORT;"Smallepad 22 A, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;675,00;400,41;;;;;;;;;;;82;Huurder
198407;Zeelsterstraat;3;;;5652EA;EINDHOVEN;"Zeelsterstraat 3, 5652EA EINDHOVEN";"KM 6";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-21;Onzelfstandig;;;;;2.040,00;1.471,62;2.040,00;1.101,94;;;;;;Huurder
168212;Zeelsterstraat;3;;;5652EA;EINDHOVEN;"Zeelsterstraat 3, 5652EA EINDHOVEN";"KM 8";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-21;Onzelfstandig;;;;;2.040,00;1.230,44;;;;;;;;Huurder
111830;Smallepad;16;;F;3811MG;AMERSFOORT;"Smallepad 16 F, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;895,00;582,22;;;;;;;;;;;116;Huurder
111833;Smallepad;16;;G;3811MG;AMERSFOORT;"Smallepad 16 G, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;795,00;464,57;;;;;;;;;;;94;Huurder
111874;Smallepad;18;;A;3811MG;AMERSFOORT;"Smallepad 18 A, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;670,00;400,41;;;;;;;;;;;82;Huurder
333200;Strevelsweg;117;;B;3073DX;"ROTTERDAM ";"Strevelsweg 117 B, 3073DX ROTTERDAM ";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";21-09-21;;;;;;;;;;;;;;;Huurder
93883;"Jozef Israelslaan";1;;019;1401CM;BUSSUM;"Jozef Israelslaan 1 019, 1401CM BUSSUM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";21-09-21;Zelfstandig;;;;;1.406,58;1.311,08;;;;;;;;Huurder
83834;"Jozef Israelslaan";1;;402;1401CM;BUSSUM;"Jozef Israelslaan 1 402, 1401CM BUSSUM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";21-09-21;Zelfstandig;;;;;1.406,13;1.311,08;;;;;;;;Huurder
111885;Smallepad;18;;D;3811MG;AMERSFOORT;"Smallepad 18 D, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;900,00;582,22;;;;;;;;;;;116;Huurder
112120;Boekhorststraat;39;;A;2512CM;"DEN HAAG";"Boekhorststraat 39 A, 2512CM DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-09-21;Zelfstandig;390,00;331,50;;;;;;;;;;;;Huurder
246742;Tasmanstraat;190;;B;2518VT;"DEN HAAG";"Tasmanstraat 190 B, 2518VT DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-09-21;Zelfstandig;612,07;244,83;;;;;;;;;;;;Huurder
331456;Boomgaardstraat;23;;;3111KE;SCHIEDAM;"Boomgaardstraat 23, 3111KE SCHIEDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-08-21;;1.000,00;421,78;;;;;;;;;;;84;Huurder
327962;"Nieuwe Boteringestraat";69;;1;9712PJ;GRONINGEN;"Nieuwe Boteringestraat 69 1, 9712PJ GRONINGEN";"KM 4";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";29-08-21;;319,00;290,95;;;;;;;;;;;134;Huurder
84623;"Marcel Duchampstraat";96;;;1328JC;ALMERE;"Marcel Duchampstraat 96, 1328JC ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
92200;"Oosterhamrikkade ";122;;C;9714BK;GRONINGEN;"Oosterhamrikkade 122 C, 9714BK GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";03-09-21;Zelfstandig;1.130,00;1.130,00;;;;;;;;;;;153;Huurder
224486;Madeliefstraat;24;;B;3083TG;ROTTERDAM;"Madeliefstraat 24 B, 3083TG ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-09-21;Zelfstandig;730,00;401,50;;;;;;;;;;;;Huurder
107725;Hamburgerstraat;60;;B;9714JG;GRONINGEN;"Hamburgerstraat 60 B, 9714JG GRONINGEN";"2ET VZ RTS";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-09-21;Onzelfstandig;230,00;;;;;;;;;;184,00;;;Huurder
95675;"Mesdagstraat ";42;;;8932JA;LEEUWARDEN;"Mesdagstraat 42, 8932JA LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-09-21;Zelfstandig;675,00;;;;;;;;;;270,00;;;Huurder
111890;Smallepad;18;;E;3811MG;AMERSFOORT;"Smallepad 18 E, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;960,00;635,69;;;;;;;;;;;126;Huurder
272744;"Kanaalstraat OZ";5;;;8102GG;RAALTE;"Kanaalstraat OZ 5, 8102GG RAALTE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";07-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
112160;Smallepad;22;;C;3811MG;AMERSFOORT;"Smallepad 22 C, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;845,00;491,33;;;;;;;;;;;99;Huurder
135656;Gouwestraat;51;;;4388RA;OOST-SOUBURG;"Gouwestraat 51, 4388RA OOST-SOUBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";03-09-21;Zelfstandig;;;;;149,09;132,80;;;;;;;;Huurder
121547;Hamburgerstraat;60;;B;9714JG;GRONINGEN;"Hamburgerstraat 60 B, 9714JG GRONINGEN";"2ET VZ RTS";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";03-09-21;Onzelfstandig;230,00;165,06;;;;;;;;;;;78;Huurder
116371;"Zuidhoek ";219;;A;3082PH;ROTTERDAM;"Zuidhoek 219 A, 3082PH ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-09-21;Zelfstandig;723,83;289,54;;;;;;;;;;;;Huurder
112163;Smallepad;22;;D;3811MG;AMERSFOORT;"Smallepad 22 D, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;685,00;472,14;;;;;;;;;;;87;Huurder
272777;"Kanaalstraat OZ";3;;;8102GG;RAALTE;"Kanaalstraat OZ 3, 8102GG RAALTE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";07-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
165256;"Helper Westsingel ";88;;C;9721BH;GRONINGEN;"Helper Westsingel 88 C, 9721BH GRONINGEN";C1;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-09-21;Onzelfstandig;;;;;;208,93;;;;;;;;Huurder
112206;Smallepad;22;;G;3811MG;AMERSFOORT;"Smallepad 22 G, 3811MG AMERSFOORT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-09-21;Zelfstandig;845,00;507,34;;;;;;;;;;;102;Huurder
103094;"Padangstraat ";23;;;9715CL;GRONINGEN;"Padangstraat 23, 9715CL GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";15-09-21;Zelfstandig;679,39;566,17;;;;;;;;;;;113;Huurder
332349;"Ferdinand Bolstraat";93;;F;1072LD;AMSTERDAM;"Ferdinand Bolstraat 93 F, 1072LD AMSTERDAM";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";15-09-21;;;;;;;;;;;;;;;Huurder
315978;"Henri Jonasstraat";9;;;6415JH;HEERLEN;"Henri Jonasstraat 9, 6415JH HEERLEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";15-09-21;;;;;;;;;;;;;;;Huurder
284031;Oostene;9;;;4651ZE;"STEENBERGEN NB";"Oostene 9, 4651ZE STEENBERGEN NB";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
256411;Banckertplein;165;;;3342TG;"HENDRIK IDO AMBACHT";"Banckertplein 165, 3342TG HENDRIK IDO AMBACHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
327849;"Jan Pieter Heijestraat";43;;;1053GK;"AMSTERDAM ";"Jan Pieter Heijestraat 43, 1053GK AMSTERDAM ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-09-21;;;;;;;;;;;;;;;Huurder
290003;Noorderstationstraat;30;;1;9717KP;GRONINGEN;"Noorderstationstraat 30 1, 9717KP GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";27-09-21;;;;;;;;;;;;;;;Huurder
61343;"Van Nijenrodeweg";544;;;1082HS;AMSTERDAM;"Van Nijenrodeweg 544, 1082HS AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";29-08-21;Zelfstandig;;;;;783,24;249,36;;;;;;;;Huurder
75904;"Padangstraat ";23;;;9715CL;GRONINGEN;"Padangstraat 23, 9715CL GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-09-21;Zelfstandig;679,39;;;;;;;;;;271,76;;;Huurder
272780;"Kanaalstraat OZ";7;;;8102GG;RAALTE;"Kanaalstraat OZ 7, 8102GG RAALTE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";07-09-21;Zelfstandig;;;;;;;;;;;;;;Huurder
58787;"Grote Kerkstraat";27;;;8911DZ;LEEUWARDEN;"Grote Kerkstraat 27, 8911DZ LEEUWARDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";17-09-21;Zelfstandig;;;;;399,44;399,06;1.594,56;1.383,32;;;;;;Huurder
182093;"Helper Westsingel ";88;;C;9721BH;GRONINGEN;"Helper Westsingel 88 C, 9721BH GRONINGEN";C1;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-09-21;Onzelfstandig;;;;;1.113,60;598,40;354,80;366,74;;;;;;Huurder
249656;Maronia;70;;;2182RL;HILLEGOM;"Maronia 70, 2182RL HILLEGOM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-09-21;Zelfstandig;632,97;;;;;;;;;;506,38;;;Huurder
