Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
30369;"Friesestraatweg ";284;;;9718NS;GRONINGEN;"Friesestraatweg 284, 9718NS GRONINGEN";1;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-01-20;Onzelfstandig;;;;;583,76;150,08;;;;;;;;Huurder
30559;Friesestraatweg;284;;;9718NS;GRONINGEN;"Friesestraatweg 284, 9718NS GRONINGEN";2;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-01-20;Onzelfstandig;;;;;711,54;381,54;583,76;253,76;;;;;;Huurder
68647;Heuvellaan;12;;A;1217JM;HILVERSUM;"Heuvellaan 12 A, 1217JM HILVERSUM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-02-20;Zelfstandig;750,00;540,94;;;;;;;;;;;110;Huurder
72785;"JW Frisostraat";50;;;9717ER;GRONINGEN;"JW Frisostraat 50, 9717ER GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-02-20;Zelfstandig;;;;;;;;;;;;;;Huurder
71199;Schans;72;;;3025VK;ROTTERDAM;"Schans 72, 3025VK ROTTERDAM";;"UHW Geschillen (art. 4.5)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";14-02-20;Zelfstandig;;;;;;;;;;;;;;Huurder
65286;Vierlingsbeeklaan;61;;;1187AV;AMSTELVEEN;"Vierlingsbeeklaan 61, 1187AV AMSTELVEEN";"Begane grond, voorkant";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-20;Onzelfstandig;261,88;209,50;;;;;;;;;;;;Huurder
64565;Dillenburg;92;;;6865HM;DOORWERTH;"Dillenburg 92, 6865HM DOORWERTH";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";04-03-20;Zelfstandig;722,43;672,41;;;;;;;;;;;135;Huurder
67526;"J Bijhouwerstraat";18;;;1992JN;VELSERBROEK;"J Bijhouwerstraat 18, 1992JN VELSERBROEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-03-20;Zelfstandig;720,42;720,42;;;;;;;;;;;;Huurder
66505;"Semmelinkstraat ";53;;;6512JS;NIJMEGEN;"Semmelinkstraat 53, 6512JS NIJMEGEN";alle;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-20;Onzelfstandig;725,00;319,00;;;;;;;;;;;;Huurder
65725;Groentemarkt;6;;;8911JB;LEEUWARDEN;"Groentemarkt 6, 8911JB LEEUWARDEN";C;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";04-03-20;Onzelfstandig;430,00;236,50;;;;107,50;;;;;;;;Huurder
68013;Berckheydestraat;15;;;2526LW;"DEN HAAG";"Berckheydestraat 15, 2526LW DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-02-20;Zelfstandig;543,51;217,40;;;;;;;;;;;;Huurder
33894;Houtweg;175;;;7823PK;EMMEN;"Houtweg 175, 7823PK EMMEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";24-02-20;Zelfstandig;;;;;1.384,75;984,97;;;;;;;;Huurder
73464;Eendrachtsstraat;85;;A;3012XH;ROTTERDAM;"Eendrachtsstraat 85 A, 3012XH ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-02-20;Zelfstandig;694,81;416,89;;;;;;;;;;;;Huurder
68513;Schieringerweg;61;;B;8924CT;LEEUWARDEN;"Schieringerweg 61 B, 8924CT LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-03-20;Zelfstandig;580,00;232,00;;;;;;;;;;;;Huurder
73362;Paterswoldseweg;49;;A;9727BA;GRONINGEN;"Paterswoldseweg 49 A, 9727BA GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";13-02-20;Zelfstandig;670,16;525,16;;;;;;;;;;;107;Huurder
73350;Wegalaan;63;;;9742NB;GRONINGEN;"Wegalaan 63, 9742NB GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-02-20;Zelfstandig;;;;;;;;;;;;;;Huurder
66146;Croeselaan;188;;;3521CJ;UTRECHT;"Croeselaan 188, 3521CJ UTRECHT";"KM 3";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-02-20;Onzelfstandig;350,00;350,00;;;;;;;;;;;;Huurder
34649;"Padangstraat ";17;;;9715CK;GRONINGEN;"Padangstraat 17, 9715CK GRONINGEN";"KM 1 ET VZ";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";05-03-20;Onzelfstandig;;;;;1.788,00;1.386,90;1.788,00;1.488,67;;;;;;Huurder
70876;Blokpolder;19;;;5235TW;'S-HERTOGENBOSCH01;"Blokpolder 19, 5235TW 'S-HERTOGENBOSCH01";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-03-20;Zelfstandig;838,21;838,21;;;;;;;;;;;;Huurder
68866;Voorstraat;39;;A;8011MK;ZWOLLE;"Voorstraat 39 A, 8011MK ZWOLLE";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";17-03-20;Zelfstandig;600,00;472,60;;;;;;;;;;;97;Huurder
35773;Houtweg;209;;;7823PM;EMMEN;"Houtweg 209, 7823PM EMMEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";24-02-20;Zelfstandig;;;;;2.019,38;1.445,45;;;;;;;;Huurder
73379;Schoolholm;8;;B;9711JG;GRONINGEN;"Schoolholm 8 B, 9711JG GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";14-02-20;Zelfstandig;709,52;416,47;;;;;;;;;;;85;Huurder
36520;Bloemgracht;74;;A;1015TL;AMSTERDAM;"Bloemgracht 74 A, 1015TL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";04-02-20;Zelfstandig;;;;;265,58;265,58;;;;;;;;Huurder
70975;Coendersweg;15;;A;9722GA;GRONINGEN;"Coendersweg 15 A, 9722GA GRONINGEN";"1ET VZ";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-02-20;Onzelfstandig;235,00;47,00;;;;;;;;;;;;Huurder
50459;"A Simmelinkstraat";25;;;9356AJ;TOLBERT;"A Simmelinkstraat 25, 9356AJ TOLBERT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-02-20;Zelfstandig;;;;;;;;;;;;;;Huurder
47913;"Van Leeuwenhoeklaan";468;;;2713RM;ZOETERMEER;"Van Leeuwenhoeklaan 468, 2713RM ZOETERMEER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";05-02-20;Zelfstandig;476,93;;;;;;;;;;;;;Huurder
37887;"Pro Patriastraat";31;;;1508XK;ZAANDAM;"Pro Patriastraat 31, 1508XK ZAANDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";04-02-20;Zelfstandig;375,83;626,39;;;;;;;;;;;;Verhuurder
64560;Telingstraat;4;;Bis;3512GV;UTRECHT;"Telingstraat 4 Bis, 3512GV UTRECHT";KM3;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet gegrond";"De verzoeker wordt in het gelijk gesteld";29-01-20;Onzelfstandig;453,00;181,37;;;;;;;;;;;91;Huurder
76556;"Waldeck Pyrmontplein";6;;A;9722GN;GRONINGEN;"Waldeck Pyrmontplein 6 A, 9722GN GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-02-20;Zelfstandig;570,00;228,00;;;;;;;;;;;;Huurder
85860;Boezemstraat;79;;;3034EK;ROTTERDAM;"Boezemstraat 79, 3034EK ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-02-20;Zelfstandig;502,84;201,14;;;;;;;;;;;;Huurder
79219;Heuvellaan;12;;D;1217JM;HILVERSUM;"Heuvellaan 12 D, 1217JM HILVERSUM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";21-02-20;Zelfstandig;500,00;451,56;;;;;;;;;;;93;Huurder
30372;Noorderstationstraat;13;;B;9716AN;GRONINGEN;"Noorderstationstraat 13 B, 9716AN GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-02-20;Zelfstandig;;;;;1.100,00;312,45;;;;;;;;Huurder
39726;Tolstraat;61;;C;1073RX;AMSTERDAM;"Tolstraat 61 C, 1073RX AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-02-20;Zelfstandig;;;;;1.557,21;1.200,00;;;;;;;;Huurder
62266;Duyststraat;83;;;3023ec;ROTTERDAM;"Duyststraat 83, 3023ec ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-02-20;Zelfstandig;605,39;544,85;;;;;;;;;;;;Huurder
74144;"Koolmees ";42;;;7827BC;EMMEN;"Koolmees 42, 7827BC EMMEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";14-02-20;Zelfstandig;794,00;794,00;;;;;;;;;;;172;Huurder
74342;Coendersweg;15;;A;9722GA;GRONINGEN;"Coendersweg 15 A, 9722GA GRONINGEN";"2 ET AZ";"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";14-02-20;Onzelfstandig;295,00;162,25;;;;73,75;;;;;;;;Huurder
67974;Oosterstraat;33;;A;4812VA;BREDA;"Oosterstraat 33 A, 4812VA BREDA";"1 VZ";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";03-03-20;Onzelfstandig;250,00;226,81;;;;;;;;;;;109;Huurder
68940;Billitonkade;31;;;1521BM;WORMERVEER;"Billitonkade 31, 1521BM WORMERVEER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-03-20;Zelfstandig;556,60;556,60;;;;;;;;;;;;Huurder
64287;"Suze Groeneweglaan";145;;;3021DV;ROTTERDAM;"Suze Groeneweglaan 145, 3021DV ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";31-01-20;Zelfstandig;576,81;435,79;;;;;;;;;;;90;Huurder
52077;Schieweg;244;;B;3038BR;ROTTERDAM;"Schieweg 244 B, 3038BR ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";31-01-20;Zelfstandig;700,00;519,91;;;;;;;;;;;106;Huurder
77920;"Waldeck Pyrmontplein ";6;;A;9722GN;GRONINGEN;"Waldeck Pyrmontplein 6 A, 9722GN GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-02-20;Zelfstandig;570,00;459,24;;;;;;;;;;;92;Huurder
44213;"Jan van Foreeststraat";114;;;3521TX;UTRECHT;"Jan van Foreeststraat 114, 3521TX UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";24-02-20;Zelfstandig;762,14;791,97;;;;;;;;;;;155;Huurder
44217;"Jan van Foreeststraat";104;;;3521TX;UTRECHT;"Jan van Foreeststraat 104, 3521TX UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";24-02-20;Zelfstandig;762,41;771,97;;;;;;;;;;;156;Huurder
96280;Hartingstraat;16;;A;3511HV;UTRECHT;"Hartingstraat 16 A, 3511HV UTRECHT";"BG A";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";11-03-20;Onzelfstandig;;;;;2.460,00;;;;;;;;;Huurder
81925;Telingstraat;6;;"BIS - A BG";3512GV;UTRECHT;"Telingstraat 6 BIS - A BG, 3512GV UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";11-03-20;Zelfstandig;;;;;1.740,00;919,37;;;;;;;;Huurder
73976;"Burgemeester Custerslaan";2;;;6373TR;LANDGRAAF;"Burgemeester Custerslaan 2, 6373TR LANDGRAAF";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-03-20;Zelfstandig;593,68;593,68;;;;;;;;;;;;Huurder
71962;Kerkstraat;5;;B;4001MA;TIEL;"Kerkstraat 5 B, 4001MA TIEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-03-20;Zelfstandig;690,94;414,56;;;;;;;;;;;;Huurder
24935;Spoorstraat;177;;;5911KH;VENLO;"Spoorstraat 177, 5911KH VENLO";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";30-01-20;Zelfstandig;;;;;;;;;;;;;;Huurder
87640;"Van Bijnkershoeklaan";359;;;3527XJ;UTRECHT;"Van Bijnkershoeklaan 359, 3527XJ UTRECHT";KM1;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-01-20;Onzelfstandig;550,00;135,49;;;;;;;;;;;64;Huurder
84350;"Van Spilbergenstraat";3;;;1057PV;AMSTERDAM;"Van Spilbergenstraat 3, 1057PV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";12-03-20;Zelfstandig;372,05;372,05;;;;;;;;;;;;Huurder
71442;"Gedempte Burgwal";30;;-I;2512BV;"DEN HAAG";"Gedempte Burgwal 30 -I, 2512BV DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-03-20;Zelfstandig;730,34;561,98;;;;;;;;;;;114;Huurder
68610;"St Williebrordstraat ";23;;A;5282VD;BOXTEL;"St Williebrordstraat 23 A, 5282VD BOXTEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-03-20;Zelfstandig;;;;;;;;;;;;;;Huurder
34821;"Jozef Israelstraat";73;;A;9718GG;GRONINGEN;"Jozef Israelstraat 73 A, 9718GG GRONINGEN";"KM A1VZ";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-20;Onzelfstandig;;;;;700,00;629,95;;;;;;;;Huurder
79226;Heuvellaan;12;;D;1217JM;HILVERSUM;"Heuvellaan 12 D, 1217JM HILVERSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-02-20;Zelfstandig;500,00;500,00;;;;;;;;;;;;Huurder
45797;Azielaan;246;;;3526SH;UTRECHT;"Azielaan 246, 3526SH UTRECHT";"KM 1";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-03-20;Onzelfstandig;;;;;1.250,00;1.007,74;;;;;;;;Huurder
44238;"Jan van Foreeststraat";16;;;3521TX;UTRECHT;"Jan van Foreeststraat 16, 3521TX UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";24-02-20;Zelfstandig;1.005,00;834,20;;;;;;;;;;;168;Huurder
61131;Lindenlaan;3;;;1701GT;HEERHUGOWAARD;"Lindenlaan 3, 1701GT HEERHUGOWAARD";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";04-02-20;Zelfstandig;855,96;855,96;;;;;;;;;;;198;Huurder
55136;"Gevers DeynootSTRAAT";55;;;2586HS;"DEN HAAG";"Gevers DeynootSTRAAT 55, 2586HS DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-02-20;Zelfstandig;605,96;363,58;;;;;;;;;;;;Huurder
56403;"Oleanderstraat 10 ";10;;"Bis A";3551GX;UTRECHT;"Oleanderstraat 10 10 Bis A, 3551GX UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-02-20;Zelfstandig;1.033,74;551,45;;;;;;;;;;;112;Huurder
55808;Gymnasiumstraat;3;;B;9711VN;GRONINGEN;"Gymnasiumstraat 3 B, 9711VN GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-02-20;Zelfstandig;850,00;609,29;;;;;;;;;;;123;Huurder
52897;Azielaan;246;;;3526SH;UTRECHT;"Azielaan 246, 3526SH UTRECHT";"KM 3";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-03-20;Onzelfstandig;;;;;1.072,00;832,93;;;;;;;;Huurder
52603;Amsterdamsestraatweg;574;;;3553EP;UTRECHT;"Amsterdamsestraatweg 574, 3553EP UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";09-03-20;Zelfstandig;825,00;354,47;;;;;;;;;;;74;Huurder
87648;"Van Bijnkershoeklaan";359;;;3527XJ;UTRECHT;"Van Bijnkershoeklaan 359, 3527XJ UTRECHT";KM3;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-01-20;Onzelfstandig;460,00;122,78;;;;;;;;;;;58;Huurder
76714;Soesterweg;397;;B;3812AM;AMERSFOORT;"Soesterweg 397 B, 3812AM AMERSFOORT";1;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-01-20;Onzelfstandig;650,00;318,33;;;;;;;;;;;153;Huurder
76702;Soesterweg;397;;B;3812AM;AMERSFOORT;"Soesterweg 397 B, 3812AM AMERSFOORT";2;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-01-20;Onzelfstandig;700,00;341,25;;;;;;;;;;;164;Huurder
67186;"Van 's Gravesandestraat";17;;;3514VR;UTRECHT;"Van 's Gravesandestraat 17, 3514VR UTRECHT";"KM 2AL";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-01-20;Onzelfstandig;290,00;122,80;;;;;;;;;;;59;Huurder
64580;Telingstraat;4;;Bis;3512GV;UTRECHT;"Telingstraat 4 Bis, 3512GV UTRECHT";KM1;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-01-20;Onzelfstandig;523,00;201,87;;;;;;;;;;;97;Huurder
33889;Houtweg;161;;;7823PJ;EMMEN;"Houtweg 161, 7823PJ EMMEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";24-02-20;Zelfstandig;;;;;2.085,48;1.491,72;;;;;;;;Huurder
54031;Rotterdamsedijk;258;;B;3112BR;SCHIEDAM;"Rotterdamsedijk 258 B, 3112BR SCHIEDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-01-20;Zelfstandig;1.200,00;619,82;;;;;;;;;;;125;Huurder
79307;Heuvellaan;12;;;1217JM;HILVERSUM;"Heuvellaan 12, 1217JM HILVERSUM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";13-02-20;Zelfstandig;633,79;446,28;;;;;;;;;;;92;Huurder
79241;Heuvellaan;12;;F;1217JM;HILVERSUM;"Heuvellaan 12 F, 1217JM HILVERSUM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";13-02-20;Zelfstandig;590,00;425,27;;;;;;;;;;;88;Huurder
82173;Torenstraat;83;;;2513BP;"DEN HAAG";"Torenstraat 83, 2513BP DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-03-20;Zelfstandig;1.000,00;667,12;;;;;;;;;;;134;Huurder
30540;"Jozef Israelstraat";95;;;9718GH;GRONINGEN;"Jozef Israelstraat 95, 9718GH GRONINGEN";"KM 1 VZ";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";17-02-20;Onzelfstandig;;;;;1.143,24;717,74;;;;;;;;Huurder
80225;Enschotsestraat;193;;;5014DE;TILBURG;"Enschotsestraat 193, 5014DE TILBURG";KM2;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-04-20;Onzelfstandig;340,00;310,01;;;;;;;;;;;149;Huurder
35465;"Professor Enno Dirk Wiersmastraat";3;;1;9713GH;GRONINGEN;"Professor Enno Dirk Wiersmastraat 3 1, 9713GH GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-03-20;Zelfstandig;;;;;1.487,13;1.040,22;;;;;;;;Huurder
37048;Wilgenlei;618;;;3053CS;ROTTERDAM;"Wilgenlei 618, 3053CS ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-03-20;Zelfstandig;;;;;1.308,73;1.168,37;;;;;;;;Huurder
56874;Poeldijkstraat;195;;;1059VK;AMSTERDAM;"Poeldijkstraat 195, 1059VK AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-04-20;Zelfstandig;519,91;504,13;;;;;;;;;;;103;Huurder
57486;Kamperfoelieplein;21;;;2563HX;S-GRAVENHAGE;"Kamperfoelieplein 21, 2563HX S-GRAVENHAGE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-04-20;Zelfstandig;413,00;247,80;;;;;;;;;;;;Huurder
73669;"Wickenburg  ";16;;;3712EH;"HUIS TER HEIDE";"Wickenburg  16, 3712EH HUIS TER HEIDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-04-20;Zelfstandig;699,48;699,48;;;;;;;;;;;;Huurder
84469;"Diederik van Teilingenlaan";151;;;2722VT;ZOETERMEER;"Diederik van Teilingenlaan 151, 2722VT ZOETERMEER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-04-20;Zelfstandig;468,40;187,36;;;;;;;;;;;;Huurder
37774;Molenvliet;234;;;3076CM;ROTTERDAM;"Molenvliet 234, 3076CM ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-03-20;Zelfstandig;;;;;649,13;540,87;;;;;;;;Huurder
73711;Wickenburg;3;;;3712EH;"HUIS TER HEIDE";"Wickenburg 3, 3712EH HUIS TER HEIDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-04-20;Zelfstandig;681,02;681,02;;;;;;;;;;;;Huurder
37834;"Florence Nightingalestraat";162;;;2037NE;HAARLEM;"Florence Nightingalestraat 162, 2037NE HAARLEM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";26-03-20;Zelfstandig;;;;;249,26;237,59;;;;;;;;Huurder
