Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
378157;"Minister Aalbersepark";2;;;6711NV;EDE;"Minister Aalbersepark 2, 6711NV EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;495,49;387,18;;;;;;;;Huurder
244600;Nieuweweg;19;;B;9711TB;GRONINGEN;"Nieuweweg 19 B, 9711TB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";15-02-22;Zelfstandig;;;;;1.587,17;1.587,17;;;;;;;;Huurder
257193;Duinweg;31;;C;2585JV;"DEN HAAG";"Duinweg 31 C, 2585JV DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-02-22;Zelfstandig;;;;;1.314,92;1.210,71;;;;;;;;Huurder
259544;"Pantelleriapad ";57;;;3059XG;ROTTERDAM;"Pantelleriapad 57, 3059XG ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";15-02-22;Zelfstandig;548,95;;;;;;;;;;;;;Huurder
91677;Kruisweg;45;;;6063CE;VLODROP;"Kruisweg 45, 6063CE VLODROP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-02-22;Zelfstandig;650,00;585,00;;;;;;;;;585,00;;;Huurder
263802;"Pieter Maritzstraat";2;;;2021RB;HAARLEM;"Pieter Maritzstraat 2, 2021RB HAARLEM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";01-03-22;Zelfstandig;568,09;568,09;;;;;;;;;;;111;Huurder
368709;Oudegracht;212;;A;3511NS;UTRECHT;"Oudegracht 212 A, 3511NS UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;1.075,00;613,81;;;;;;;;;;;119;Huurder
362595;Vliestroom;281;;;2401VH;"ALPHEN AAN DEN RIJN";"Vliestroom 281, 2401VH ALPHEN AAN DEN RIJN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";15-03-22;Zelfstandig;;;;;3.299,40;3.299,40;;;;;;;;Huurder
361135;Geerlaan;112;;;2981AW;RIDDERKERK;"Geerlaan 112, 2981AW RIDDERKERK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-02-22;Zelfstandig;532,60;372,82;;;;;;;;;372,82;;;Huurder
360213;"van Bylandtstraat";163;;;2562GC;"DEN HAAG";"van Bylandtstraat 163, 2562GC DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";08-02-22;Zelfstandig;;;;;2.549,18;164,50;;;;;;;;Huurder
389967;"Admiraal de Ruyterweg ";74;;3;1056GN;AMSTERDAM;"Admiraal de Ruyterweg 74 3, 1056GN AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";01-02-22;Zelfstandig;143,47;143,47;;;;;;;;;;;;Verhuurder
358973;Orteliusstraat;270;;"1 hoog";1056pl;AMSTERDAM;"Orteliusstraat 270 1 hoog, 1056pl AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-02-22;Zelfstandig;379,11;379,11;;;;;;;;;;;;Huurder
322113;"Sweerts da Landastraat ";89;;"Unit 3";6814DD;ARNHEM;"Sweerts da Landastraat 89 Unit 3, 6814DD ARNHEM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-02-22;Zelfstandig;775,00;432,78;;;;;;;;;;;86;Huurder
321023;Dakpan;8;;;3851CZ;ERMELO;"Dakpan 8, 3851CZ ERMELO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"Niet van toepassing";17-03-22;Zelfstandig;734,24;293,70;;;;;;;;;293,70;;;Huurder
321022;Kruispan;32;;;3851CX;ERMELO;"Kruispan 32, 3851CX ERMELO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"Niet van toepassing";17-03-22;Zelfstandig;734,24;220,27;;;;;;;;;220,27;;;Huurder
273867;Roggebos;6;;;4328PM;BURGH-HAAMSTEDE;"Roggebos 6, 4328PM BURGH-HAAMSTEDE";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";07-02-22;Zelfstandig;3.684,00;2.026,20;;;;921,00;;;;;;;;Huurder
278696;"Teding van Berkhoutlaan";139;;;2614AZ;DELFT;"Teding van Berkhoutlaan 139, 2614AZ DELFT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-02-22;Zelfstandig;533,26;426,61;;;;;;;;;426,61;;;Huurder
284162;"Sint-Janshaven ";212;;;3087XH;ROTTERDAM;"Sint-Janshaven 212, 3087XH ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-02-22;Zelfstandig;573,47;458,78;;;;;;;;;458,78;;;Huurder
97397;"Dirk de Raetlaan";75;;;2241RJ;WASSENAAR;"Dirk de Raetlaan 75, 2241RJ WASSENAAR";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";27-01-22;Zelfstandig;;;;;4.641,34;4.683,87;;;;;;;;Huurder
295689;"Elizabeth Cady Stantonplein";250;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 250, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.160,57;728,73;;;;;;;;Huurder
295712;"Elizabeth Cady Stantonplein";7;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 7, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.256,02;888,03;;;;;;;;Huurder
295714;"Elizabeth Cady Stantonplein";403;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 403, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.574,33;667,15;;;;;;;;Huurder
295778;"Elizabeth Cady Statonplein";244;;;1102BL;AMSTERDAM;"Elizabeth Cady Statonplein 244, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.863,45;666,15;;;;;;;;Huurder
295779;"Elizabeth Cady Stantonplein";416;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 416, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.475,41;928,98;;;;;;;;Huurder
295780;"Elizabeth Cady Stantonplein";10;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 10, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.919,60;483,72;;;;;;;;Huurder
295825;"Elizabeth Cady Stantonplein";425;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 425, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.849,22;925,73;;;;;;;;Huurder
295835;"Elizabeth Cady Stantonplein";256;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 256, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.015,74;611,07;;;;;;;;Huurder
295836;"Elizabeth Cady Stantonplein";15;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 15, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.986,43;492,49;;;;;;;;Huurder
295847;"Elizabeth Cady Stantonplein";430;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 430, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.259,35;582,10;;;;;;;;Huurder
295878;"Elizabeth Cady Stantonplein";264;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 264, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.901,94;466,06;;;;;;;;Huurder
296075;"Elizabeth Cady Statonplein";301;;;1102BL;AMSTERDAM;"Elizabeth Cady Statonplein 301, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.790,90;1.152,65;;;;;;;;Huurder
296116;"Elizabeth Cady Stantonplein";16;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 16, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.126,80;709,28;;;;;;;;Huurder
296150;"Elizabeth Cady Stantonplein";432;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 432, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.355,19;602,02;;;;;;;;Huurder
296170;"Elizabeth Cady Stantonplein";306;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 306, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.298,71;340,87;;;;;;;;Huurder
378182;"Minister Aalbersepark";34;;;6711NW;EDE;"Minister Aalbersepark 34, 6711NW EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;495,49;495,49;;;;;;;;Huurder
389733;Waalstraat;35;;1;1078BR;AMSTERDAM;"Waalstraat 35 1, 1078BR AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";18-02-22;Zelfstandig;691,67;;;;;;;;;;;;;Huurder
378202;"Minister Aalbersepark";54;;;6711NW;EDE;"Minister Aalbersepark 54, 6711NW EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;495,49;495,49;;;;;;;;Huurder
296202;"Elizabeth Cady Stantonplein";444;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 444, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.102,06;666,19;;;;;;;;Huurder
392470;Kapelhof;31;;;5038AT;TILBURG;"Kapelhof 31, 5038AT TILBURG";"KM 2093";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-02-22;Onzelfstandig;;;;;1.796,03;1.777,88;;;;;;;;Huurder
390062;Leeuwendaallaan;15;;;2281GJ;"RIJSWIJK (ZH)";"Leeuwendaallaan 15, 2281GJ RIJSWIJK (ZH)";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";21-02-22;Zelfstandig;917,70;688,30;;;;229,43;;;;;;;;Huurder
67238;Withuysstraat;167;;;2523GV;"DEN HAAG";"Withuysstraat 167, 2523GV DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Intrekking;"Niet van toepassing";27-01-22;Zelfstandig;;;;;;;;;;;;;;Huurder
73771;Ahornstraat;52;;"02 VL";3552CH;UTRECHT;"Ahornstraat 52 02 VL, 3552CH UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;;;;;2.585,40;1.433,56;;;;;;;;Huurder
79883;Vasstraat;29;;;6471HT;EYGELSHOVEN;"Vasstraat 29, 6471HT EYGELSHOVEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;505,04;;;;;;;;;;202,02;;;Huurder
80648;Kinkerstraat;302;;1;1053GC;AMSTERDAM;"Kinkerstraat 302 1, 1053GC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-03-22;Zelfstandig;351,90;351,90;;;;;;;;;;;;Huurder
77160;Markt;15;;A;4731HL;OUDENBOSCH;"Markt 15 A, 4731HL OUDENBOSCH";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-02-22;Zelfstandig;725,00;290,00;;;;;;;;;290,00;;;Huurder
75740;Apeldoornselaan;272;;;2573LW;"DEN HAAG";"Apeldoornselaan 272, 2573LW DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-03-22;Zelfstandig;705,95;;;;;;;;;;423,57;;;Huurder
296211;"Elizabeth Cady Stantonplein";17;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 17, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.007,78;571,91;;;;;;;;Huurder
329204;Wiemers;22;;;9642KG;VEENDAM;"Wiemers 22, 9642KG VEENDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-02-22;;730,00;584,00;;;;;;;;;584,00;;;Huurder
296276;"Elizabeth Cady Stantonplein";446;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 446, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;1.903,82;467,94;;;;;;;;Huurder
81211;"2e Maasveldstraat";31;;;5921JN;VENLO;"2e Maasveldstraat 31, 5921JN VENLO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-01-22;Zelfstandig;382,79;;;;;;;;;;;;;Huurder
296277;"Elizabeth Cady Statonplein";311;;;1102BL;AMSTERDAM;"Elizabeth Cady Statonplein 311, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;856,99;219,01;;;;;;;;Huurder
296282;"Elizabeth Cady Stantonplein";26;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 26, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.112,85;676,98;;;;;;;;Huurder
296286;"Elizabeth Cady Stantonplein";447;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 447, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.222,09;564,42;;;;;;;;Huurder
363044;Pijlhovestraat;62;;;7521VV;ENSCHEDE;"Pijlhovestraat 62, 7521VV ENSCHEDE";9;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-03-22;Onzelfstandig;260,00;;;;;;;;;;78,00;;;Huurder
363909;"Eva Besnyostraat";337;;;1087LG;AMSTERDAM;"Eva Besnyostraat 337, 1087LG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-02-22;Zelfstandig;861,74;344,70;;;;;;;;;344,70;;;Huurder
329273;"Von Liebigweg";33;;1hg;1097RK;AMSTERDAM;"Von Liebigweg 33 1hg, 1097RK AMSTERDAM";4;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-02-22;Onzelfstandig;659,84;263,94;;;;;;;;;;;;Huurder
393365;Griseldestraat;28;;-4;1055AX;AMSTERDAM;"Griseldestraat 28 -4, 1055AX AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-02-22;Zelfstandig;1.700,00;641,27;;;;;;;;;;;124;Huurder
299742;"Elizabeth Cady Stantonplein";312;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 312, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.750,07;842,17;;;;;;;;Huurder
394821;Kapelhof;31;;;5038AT;TILBURG;"Kapelhof 31, 5038AT TILBURG";2091;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-02-22;Onzelfstandig;;;;;1.895,65;1.750,70;;;;;;;;Huurder
106512;"Graaf willemstraat";40;;;2033NL;HAARLEM;"Graaf willemstraat 40, 2033NL HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-02-22;Zelfstandig;597,78;239,11;;;;;;;;;239,11;;;Huurder
99457;Marnixstraat;85;;A;1015VE;AMSTERDAM;"Marnixstraat 85 A, 1015VE AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;610,38;610,38;;;;;;;;;610,38;;;Huurder
98752;"Amsterdamse Veerkade ";146;;;2512DJ;"DEN HAAG";"Amsterdamse Veerkade 146, 2512DJ DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;624,87;499,90;;;;;;;;;499,90;;;Huurder
106746;"Sint Gillisstraat";12;;;6312AE;RANSDAAL;"Sint Gillisstraat 12, 6312AE RANSDAAL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;595,56;595,56;;;;;;;;;595,56;;;Huurder
404631;Oudeweg;7;;E;9711TJ;GRONINGEN;"Oudeweg 7 E, 9711TJ GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-02-22;Zelfstandig;;;;;1.462,17;487,46;;;;;;;;Huurder
395465;Kapelhof;31;;;5038AT;TILBURG;"Kapelhof 31, 5038AT TILBURG";2094;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-02-22;Onzelfstandig;;;;;1.983,84;421,37;;;;;;;;Huurder
209647;Rooseveltlaan;222;;3;1078NX;AMSTERDAM;"Rooseveltlaan 222 3, 1078NX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-02-22;Zelfstandig;738,70;738,70;;;;;;;;;;;;Huurder
7072;Sassenheimstraat;54;;2;1059BK;AMSTERDAM;"Sassenheimstraat 54 2, 1059BK AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-02-22;Zelfstandig;214,60;;;;;;;;;;;;;Huurder
363923;"Eva Besnyostraat";333;;;1087LG;AMSTERDAM;"Eva Besnyostraat 333, 1087LG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-02-22;Zelfstandig;737,14;294,86;;;;;;;;;294,86;;;Huurder
323169;"J. Baart de la Faillestraat";41;;;9713JC;GRONINGEN;"J. Baart de la Faillestraat 41, 9713JC GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-02-22;;345,88;138,35;;;;;;;;;138,35;;;Huurder
322114;"Sweerts da Landastraat";89;;;6814DD;ARNHEM;"Sweerts da Landastraat 89, 6814DD ARNHEM";"KM 3";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De verzoeker wordt in het gelijk gesteld";27-01-22;Onzelfstandig;775,00;432,78;;;;;;;;;;;86;Huurder
118248;Withuysstraat;167;;;2523GV;"DEN HAAG";"Withuysstraat 167, 2523GV DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Intrekking;"Niet van toepassing";27-01-22;Zelfstandig;;;;;;;;;;;;;;Huurder
106827;Sumatrakade;721;;;1019PV;AMSTERDAM;"Sumatrakade 721, 1019PV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-01-22;Zelfstandig;620,35;;;;;;;;;;248,14;;;Huurder
299904;"Elizabeth Cady Statonplein";314;;;1102BL;AMSTERDAM;"Elizabeth Cady Statonplein 314, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.702,07;809,94;;;;;;;;Huurder
93859;Offenbachstraat;2;;;8915CG;LEEUWARDEN;"Offenbachstraat 2, 8915CG LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-02-22;Zelfstandig;472,16;424,94;;;;;;;;;424,94;;;Huurder
300075;"Elizabeth Cady Stantonplein";321;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 321, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.801,91;894,72;;;;;;;;Huurder
300139;"Elizabeth Cady Stantonplein";106;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 106, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.467,57;954,78;;;;;;;;Huurder
336100;Zaaiersweg;171;;;1097ST;AMSTERDAM;"Zaaiersweg 171, 1097ST AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-02-22;;663,40;398,04;;;;;;;;;398,04;;;Huurder
250894;Rooseveltlaan;222;;3;1078NX;AMSTERDAM;"Rooseveltlaan 222 3, 1078NX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-02-22;Zelfstandig;738,70;;;;;;;;;;;;;Huurder
96773;Borculoseweg;135;;;7161GV;NEEDE;"Borculoseweg 135, 7161GV NEEDE";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";03-02-22;Zelfstandig;750,00;412,50;;;;187,50;;;;;;;;Huurder
300168;"Elizabeth Cady Stantonplein";108;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 108, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.666,51;753,92;;;;;;;;Huurder
71259;"Van den Berghlaan";92;;B;2132AV;HOOFDDORP;"Van den Berghlaan 92 B, 2132AV HOOFDDORP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-02-22;Zelfstandig;660,17;660,17;;;;;;;;;;;;Huurder
