Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
5119;Otterstraat;101;;;3513CL;UTRECHT;"Otterstraat 101, 3513CL UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";27-06-18;Onzelfstandig;;;;;1269,12;692,15;;;;;;;;Huurder
5830;"President Steijnstraat";43;;C;2021VB;HAARLEM;"President Steijnstraat 43 C, 2021VB HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-06-18;Zelfstandig;402,63;241,58;;;;;;;;;;;;Huurder
8458;"Van Beuningenstraat";86;;A;1051XS;AMSTERDAM;"Van Beuningenstraat 86 A, 1051XS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-06-18;Zelfstandig;475,14;475,14;;;;;;;;;;;;Huurder
1321;Ameidepark;324;;;5701ZZ;HELMOND;"Ameidepark 324, 5701ZZ HELMOND";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;;;;;1080,36;1070,4;;;;;;;;Huurder
897;"Chr. Huygenslaan";13;;;3769XR;SOESTERBERG;"Chr. Huygenslaan 13, 3769XR SOESTERBERG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-06-18;Zelfstandig;735,3;588,24;;;;;;;;;;;;Huurder
7259;Patrimoniumshof;31;;;3073VT;ROTTERDAM;"Patrimoniumshof 31, 3073VT ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;516,17;516,17;;;;;;;;;;;;Huurder
751;"Dr. van Linden Tolstraat";16;;;4209AL;SCHELLUINEN;"Dr. van Linden Tolstraat 16, 4209AL SCHELLUINEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-06-18;Zelfstandig;445,13;445,13;;;;;;;;;;;;Huurder
8374;Ravellaan;37;;;3533JG;UTRECHT;"Ravellaan 37, 3533JG UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-06-18;Onzelfstandig;360;215,5;;;;;;;;;;;;Huurder
8461;Ravellaan;37;;;3533JG;UTRECHT;"Ravellaan 37, 3533JG UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";01-06-18;Onzelfstandig;300;96,48;;;;;;;;;;;;Huurder
11410;Laurentiusstraat;5;;B7;4851EL;ULVENHOUT;"Laurentiusstraat 5 B7, 4851EL ULVENHOUT";;"Melding herstel van gebreken (art. 4.3 UHW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-06-18;;480,2;686;;;;;;;;;;;;Verhuurder
9652;Trouwlaan;229;;;5021WH;TILBURG;"Trouwlaan 229, 5021WH TILBURG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-18;Zelfstandig;795;373,64;;;;;;;;;;;;Huurder
5840;Hertenlaan;8;;;7064DK;SILVOLDE;"Hertenlaan 8, 7064DK SILVOLDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-06-18;Zelfstandig;;;;;0;1719,26;;;;;;;;Huurder
5213;Hamburgerstraat;48;;A;9714JE;GRONINGEN;"Hamburgerstraat 48 A, 9714JE GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";11-06-18;Onzelfstandig;240;186,75;;;;;;;;;;;;Huurder
4557;Nieuwersluishof;192;;;1106PZ;AMSTERDAM;"Nieuwersluishof 192, 1106PZ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-06-18;Zelfstandig;514;514;;;;;;;;;;;;Huurder
6212;Haagstraat;10;;;4921XA;MADE;"Haagstraat 10, 4921XA MADE";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";28-06-18;;177,38;418,08;;;;;;;;;;;;Verhuurder
4917;"Johannes van Zantenstraat";38;;;5025VZ;TILBURG;"Johannes van Zantenstraat 38, 5025VZ TILBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-06-18;Zelfstandig;637,29;254,92;;;;;;;;;;;;Huurder
48;Wingerdstraat;79;;;1783HK;"DEN HELDER";"Wingerdstraat 79, 1783HK DEN HELDER";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";01-06-18;Zelfstandig;;;;;0;167,11;;;;;;;;Huurder
4432;"Wethouder Robaardstraat";63;;;7906AR;HOOGEVEEN;"Wethouder Robaardstraat 63, 7906AR HOOGEVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-06-18;Zelfstandig;491,59;196,64;;;;;;;;;;;;Huurder
2916;Eindstede;105;;;2543BK;"DEN HAAG";"Eindstede 105, 2543BK DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-06-18;Zelfstandig;414,68;414,68;;;;;;;;;;;;Huurder
1532;Waalstraat;161;;1;1079DZ;AMSTERDAM;"Waalstraat 161 1, 1079DZ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-06-18;Zelfstandig;361,78;361,78;;;;;;;;;;;;Huurder
3852;Kokosnootstraat;46;;;2555XE;"DEN HAAG";"Kokosnootstraat 46, 2555XE DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-06-18;Zelfstandig;544,53;435,62;;;;;;;;;;;;Huurder
6120;Hemonystraat;50;;HS;1074BS;AMSTERDAM;"Hemonystraat 50 HS, 1074BS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";31-05-18;Zelfstandig;477,28;143,18;;;;;;;;;;;;Huurder
2608;"Van Bylandtstraat";82;;A;2562GL;'S-GRAVENHAGE;"Van Bylandtstraat 82 A, 2562GL 'S-GRAVENHAGE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";01-06-18;Zelfstandig;;;;;1575;650,83;;;;;;;;Huurder
3847;Meibergdreef;128;;;1105AX;AMSTERDAM;"Meibergdreef 128, 1105AX AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";07-06-18;Zelfstandig;;;;;107,5;79,46;;;;;;;;Huurder
8511;"Van Mierisstraat";40;;;2526NS;"DEN HAAG";"Van Mierisstraat 40, 2526NS DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-06-18;Zelfstandig;591,71;177,51;;;;;;;;;;;;Huurder
599;"Sint Janshof";5;;;3111KC;SCHIEDAM;"Sint Janshof 5, 3111KC SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-06-18;Zelfstandig;405,08;405,08;;;;;;;;;;;;Huurder
1327;"Hertog H. van Brabantplein";76;;;5611PJ;EINDHOVEN;"Hertog H. van Brabantplein 76, 5611PJ EINDHOVEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";08-06-18;Onzelfstandig;620;512,73;;;;;;;;;;;;Huurder
4287;Funenpark;68;;;1018AK;AMSTERDAM;"Funenpark 68, 1018AK AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-06-18;Onzelfstandig;275;194,99;;;;;;;;;;;;Huurder
4141;Zamenhofdreef;77;;1G;3562JV;UTRECHT;"Zamenhofdreef 77 1G, 3562JV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";13-06-18;Onzelfstandig;350;350;;;;;;;;;;;;Huurder
825;Zamenhofdreef;77;;;3562JV;UTRECHT;"Zamenhofdreef 77, 3562JV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";15-06-18;Onzelfstandig;350;277;;;;;;;;;;;;Huurder
4159;Lambertusstraat;160;;A;3062XC;ROTTERDAM;"Lambertusstraat 160 A, 3062XC ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-06-18;Zelfstandig;;;;;1680;70;;;;;;;;Huurder
1263;Rustenburgstraat;9;;B;7311JA;APELDOORN;"Rustenburgstraat 9 B, 7311JA APELDOORN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";28-06-18;Zelfstandig;;;;;610,43;569,31;;;;;;;;Huurder
397;Nijlandlaan;3;;;3431RL;NIEUWEGEIN;"Nijlandlaan 3, 3431RL NIEUWEGEIN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";20-06-18;Zelfstandig;;;;;1353,89;929,46;;;;;;;;Huurder
110;"het Brugstuk";11;;;1851WD;HEILOO;"het Brugstuk 11, 1851WD HEILOO";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";07-06-18;Zelfstandig;;;;;361,35;326,46;;;;;;;;Huurder
9043;"Eckartseweg Zuid";127;;;5623PA;EINDHOVEN;"Eckartseweg Zuid 127, 5623PA EINDHOVEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-06-18;Onzelfstandig;335;133,44;;;;;;;;;;;;Huurder
6473;Calandkade;11;;E;2521AA;"DEN HAAG";"Calandkade 11 E, 2521AA DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-06-18;Zelfstandig;683,47;546,78;;;;;;;;;;;;Huurder
8677;"Willem Barentszstraat";82;;;3317AX;DORDRECHT;"Willem Barentszstraat 82, 3317AX DORDRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-06-18;Zelfstandig;515,15;412,12;;;;;;;;;;;;Huurder
3659;"Burgemeester de Vlugtlaan";275;;;1063BN;AMSTERDAM;"Burgemeester de Vlugtlaan 275, 1063BN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;668,2;668,2;;;;;;;;;;;;Huurder
1527;Kersengaarde;56;;;2272NK;VOORBURG;"Kersengaarde 56, 2272NK VOORBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;506,82;304,09;;;;;;;;;;;;Huurder
2489;Boeierstraat;21;;D;3028XA;ROTTERDAM;"Boeierstraat 21 D, 3028XA ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-06-18;Zelfstandig;710;710;;;;;;;;;;;;Huurder
9079;"David Blesstraat";9;;4L;1073kz;AMSTERDAM;"David Blesstraat 9 4L, 1073kz AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-06-18;Zelfstandig;439,75;175,9;;;;;;;;;;;;Huurder
4996;"Van Rappardstraat";14;;A;1051HZ;AMSTERDAM;"Van Rappardstraat 14 A, 1051HZ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";05-06-18;Zelfstandig;302,92;302,92;;;;;;;;;;;;Huurder
4318;weizichtstraat;11;;;3022MV;ROTTERDAM;"weizichtstraat 11, 3022MV ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-06-18;Zelfstandig;622,72;622,72;;;;;;;;;;;;Huurder
9120;Steentilstraat;33;;G;9711GK;GRONINGEN;"Steentilstraat 33 G, 9711GK GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;620;590;;;;;;;;;;;;Huurder
1054;Waterlandplein;133;;;1024LN;AMSTERDAM;"Waterlandplein 133, 1024LN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";05-06-18;Zelfstandig;592,55;592,55;;;;;;;;;;;;Huurder
803;Bleijenburg;96;;;2678BB;"DE LIER";"Bleijenburg 96, 2678BB DE LIER";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";06-06-18;Zelfstandig;;;;;1756,97;1746,27;;;;;;;;Huurder
8113;"Maria Austriastraat";102;;;1087CN;AMSTERDAM;"Maria Austriastraat 102, 1087CN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";07-06-18;Zelfstandig;610,9;610,9;;;;;;;;;;;;Huurder
5291;"Da Costastraat";94;;A-1;1053ZS;AMSTERDAM;"Da Costastraat 94 A-1, 1053ZS AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;;;;;0;0;;;;;;;;Huurder
879;Stieltjesstraat;1096;;;2521TL;"DEN HAAG";"Stieltjesstraat 1096, 2521TL DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";06-06-18;Zelfstandig;;;;;1141,56;1095,8;;;;;;;;Huurder
6079;Avegaarstraat;10;;;1825LB;ALKMAAR;"Avegaarstraat 10, 1825LB ALKMAAR";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-06-18;Onzelfstandig;373,4;373,4;;;;;;;;;;;;Huurder
222;Westerbinnensingel;17;;A;9718BR;GRONINGEN;"Westerbinnensingel 17 A, 9718BR GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";11-06-18;Onzelfstandig;;;;;1260;770,01;;;;;;;;Huurder
302;"Paul Krugerlaan";141;;A;2571HD;"DEN HAAG";"Paul Krugerlaan 141 A, 2571HD DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";07-06-18;Zelfstandig;;;;;1989,51;1455,17;;;;;;;;Huurder
8344;Bestevaerstraat;52;;3;1056HP;AMSTERDAM;"Bestevaerstraat 52 3, 1056HP AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-06-18;Zelfstandig;473,76;189,5;;;;;;;;;;;;Huurder
2329;Kastanjelaan;93;;;1382RB;WEESP;"Kastanjelaan 93, 1382RB WEESP";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;;;;;2362,11;2362,11;;;;;;;;Huurder
303;Lodewijkstraat;48;;B;9724BG;GRONINGEN;"Lodewijkstraat 48 B, 9724BG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-06-18;Zelfstandig;;;;;1842,06;880,56;;;;;;;;Huurder
5230;Schoolstraat;28;;b;8152AT;LEMELERVELD;"Schoolstraat 28 b, 8152AT LEMELERVELD";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";28-06-18;Onzelfstandig;;;;;973,32;973,32;;;;;;;;Huurder
5475;Otterstraat;101;;;3513CL;UTRECHT;"Otterstraat 101, 3513CL UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";27-06-18;Onzelfstandig;;;;;1723,49;585,32;;;;;;;;Huurder
4004;"St. Louis";228;;;6001JH;WEERT;"St. Louis 228, 6001JH WEERT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;529,23;476,31;;;;;;;;;;;;Huurder
5874;Schoenmakerstraat;22;;;5612AD;EINDHOVEN;"Schoenmakerstraat 22, 5612AD EINDHOVEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";08-06-18;Onzelfstandig;140;72;;;;;;;;;;;;Huurder
836;Steynlaan;97;;;3851BP;ERMELO;"Steynlaan 97, 3851BP ERMELO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-18;Zelfstandig;876,27;876,27;;;;;;;;;;;;Huurder
3034;Bijlmerplein;456;;;1102DM;AMSTERDAM;"Bijlmerplein 456, 1102DM AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;682,47;682,47;;;;;;;;;;;;Huurder
6914;Vuurplaat;190;;;3071AR;ROTTERDAM;"Vuurplaat 190, 3071AR ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;607,7;486,16;;;;;;;;;;;;Huurder
2970;Rietwijkerstraat;27;;-2;1059VV;AMSTERDAM;"Rietwijkerstraat 27 -2, 1059VV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;416,88;416,88;;;;;;;;;;;;Huurder
347;Weimarstraat;24;;D;2562GX;"DEN HAAG";"Weimarstraat 24 D, 2562GX DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;;;;;1800;959,58;;;;;;;;Huurder
1241;Dantestraat;287;;;3076KL;ROTTERDAM;"Dantestraat 287, 3076KL ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-06-18;Zelfstandig;649,2;389,52;;;;;;;;;;;;Huurder
6207;"Heer Nicolaesstraat";51;;B;3073ZJ;ROTTERDAM;"Heer Nicolaesstraat 51 B, 3073ZJ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;556,44;222,58;;;;;;;;;;;;Huurder
819;Halleystraat;49;;;2563EM;"DEN HAAG";"Halleystraat 49, 2563EM DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";08-06-18;Zelfstandig;709,32;569,76;;;;;;;;;;;;Huurder
227;"Kleine Rozenstraat";23;;;9712TL;GRONINGEN;"Kleine Rozenstraat 23, 9712TL GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";11-06-18;Onzelfstandig;;;;;504;0;;;;;;;;Huurder
1203;Vrederustlaan;11;;B;2543SG;"DEN HAAG";"Vrederustlaan 11 B, 2543SG DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";08-06-18;Zelfstandig;464,09;464,09;;;;;;;;;;;;Huurder
1574;Warmoezierstraat;96;;;2512VK;"DEN HAAG";"Warmoezierstraat 96, 2512VK DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";27-06-18;Zelfstandig;;;;;598,92;594,11;;;;;;;;Huurder
6407;Dorpstraat;39;;;7587AV;"DE LUTTE";"Dorpstraat 39, 7587AV DE LUTTE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-06-18;Zelfstandig;676;270,4;;;;;;;;;;;;Huurder
7567;"Vernieuwde Boogerd";40;;;2611WB;DELFT;"Vernieuwde Boogerd 40, 2611WB DELFT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";11-06-18;Zelfstandig;1000;1000;;;;;;;;;;;;Huurder
6339;Beukelsweg;7;;"A - 03";3022GA;ROTTERDAM;"Beukelsweg 7 A - 03, 3022GA ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-06-18;Onzelfstandig;266,5;106,6;;;;;;;;;;;;Huurder
4077;Dageraadsweg;37;;B;5213TM;'S-HERTOGENBOSCH;"Dageraadsweg 37 B, 5213TM 'S-HERTOGENBOSCH";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-18;Zelfstandig;700;476,44;;;;;;;;;;;;Huurder
8539;Rustenburgerstraat;377;;HS;1072GV;AMSTERDAM;"Rustenburgerstraat 377 HS, 1072GV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-18;Zelfstandig;335,05;335,05;;;;;;;;;;;;Huurder
4794;"Prins Hendrikstraat";27;;A;2316cm;LEIDEN;"Prins Hendrikstraat 27 A, 2316cm LEIDEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-06-18;Onzelfstandig;225;158,04;;;;;;;;;;;;Huurder
134;"Jacob Roggeveenhof";5;;;4333AZ;MIDDELBURG;"Jacob Roggeveenhof 5, 4333AZ MIDDELBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";29-06-18;Zelfstandig;;;;;1227,05;1059,95;;;;;;;;Huurder
451;Raamstraat;28;;H;2512CA;"DEN HAAG";"Raamstraat 28 H, 2512CA DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"Niet van toepassing";13-06-18;Zelfstandig;291,07;291,07;;;;;;;;;;;;Huurder
5606;"Abel Tasmanplein";96;;;9726ER;GRONINGEN;"Abel Tasmanplein 96, 9726ER GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";27-06-18;Onzelfstandig;395;395;;;;;;;;;;;;Huurder
4532;Komijnakker;13;;;8091MJ;WEZEP;"Komijnakker 13, 8091MJ WEZEP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";29-06-18;Zelfstandig;585,22;351,13;;;;;;;;;;;;Huurder
1528;"Achter de Kom";7;;;7041RA;'S-HEERENBERG;"Achter de Kom 7, 7041RA 'S-HEERENBERG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-18;Zelfstandig;655,19;655,19;;;;;;;;;;;;Huurder
7915;"Deken Dr. Dirckxweg";3;;B;4854AA;BAVEL;"Deken Dr. Dirckxweg 3 B, 4854AA BAVEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-06-18;Zelfstandig;610,12;610,12;;;;;;;;;;;;Huurder
862;Zamenhofdreef;77;;;3562JV;UTRECHT;"Zamenhofdreef 77, 3562JV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-06-18;Onzelfstandig;350;299,58;;;;;;;;;;;;Huurder
5839;Zamenhofdreef;77;;;3562JV;UTRECHT;"Zamenhofdreef 77, 3562JV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-18;Onzelfstandig;350;283,19;;;;;;;;;;;;Huurder
