Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
36649;"Efua Sutherlandstraat";36;;;1103MV;AMSTERDAM;"Efua Sutherlandstraat 36, 1103MV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;832,52;832,52;;;;;;;;;;;;Huurder
36524;"Burgemeester Pijlsstraat";44;;;6224VE;MAASTRICHT;"Burgemeester Pijlsstraat 44, 6224VE MAASTRICHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;639,54;255,82;;;;;;;;;;;;Huurder
36110;Surinameplein;55;;H12;1058GN;AMSTERDAM;"Surinameplein 55 H12, 1058GN AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;597,48;533,47;;;;;;;;;;;;Huurder
35500;Clavecimbellaan;453;;;2287VS;RIJSWIJK;"Clavecimbellaan 453, 2287VS RIJSWIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;714,43;714,43;;;;;;;;;;;;Huurder
35478;"Edisonstraat ";21;;HS;1098TA;AMSTERDAM;"Edisonstraat 21 HS, 1098TA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;716,60;716,60;;;;;;;;;;;;Huurder
35012;Kringloop;276;;;1186HM;AMSTELVEEN;"Kringloop 276, 1186HM AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;411,03;328,82;;;;;;;;;;;;Huurder
34955;Schotlandstraat;70;;;2034LE;HAARLEM;"Schotlandstraat 70, 2034LE HAARLEM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";24-06-19;Zelfstandig;722,06;582,99;;;;;;;;;;;;Huurder
34637;Thorbeckestraat;31;;;1161XR;ZWANENBURG;"Thorbeckestraat 31, 1161XR ZWANENBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;547,38;437,90;;;;;;;;;;;;Huurder
34232;Lekstraat;7;;H;1079EK;AMSTERDAM;"Lekstraat 7 H, 1079EK AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;573,56;229,42;;;;;;;;;;;;Huurder
33980;"Robert Kochlaan";122;;;2035BE;HAARLEM;"Robert Kochlaan 122, 2035BE HAARLEM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";24-06-19;Zelfstandig;878,66;740,74;;;;;;;;;;;;Huurder
33590;"Milletstraat ";58;4;3;1077ZG;AMSTERDAM;"Milletstraat 58 4 3, 1077ZG AMSTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";24-06-19;Onzelfstandig;500,00;166,48;;;;;;;;;;;;Huurder
33489;Aalbersestraat;86;;;1067GG;AMSTERDAM;"Aalbersestraat 86, 1067GG AMSTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";24-06-19;Zelfstandig;682,23;646,10;;;;;;;;;;;;Huurder
33486;Vaartstraat;247;;;1075RM;"AMSTERDAM ";"Vaartstraat 247, 1075RM AMSTERDAM ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;548,46;438,77;;;;;;;;;;;;Huurder
33382;"Ohmstraat ";8;;HS;1098ST;AMSTERDAM;"Ohmstraat 8 HS, 1098ST AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;659,22;659,22;;;;;;;;;;;;Huurder
33200;Aakpad;11;;;1034HC;AMSTERDAM;"Aakpad 11, 1034HC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;709,06;709,06;;;;;;;;;;;;Huurder
32943;Dijkgraafplein;97;"VZ 7ET";;1069EL;AMSTERDAM;"Dijkgraafplein 97 VZ 7ET, 1069EL AMSTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-06-19;Onzelfstandig;550,00;450,00;;;;;;;;;;;;Huurder
32571;"Floris van Alkemadelaan";5;;;1181PW;AMSTELVEEN;"Floris van Alkemadelaan 5, 1181PW AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;440,96;440,96;;;;;;;;;;;;Huurder
32145;"Osdorper Ban";1273;;;1069GA;AMSTERDAM;"Osdorper Ban 1273, 1069GA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;590,84;354,50;;;;;;;;;;;;Huurder
30615;"Reservoirpad ";23;;;3063sl;ROTTERDAM;"Reservoirpad 23, 3063sl ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;534,26;534,26;;;;;;;;;;;;Huurder
28730;Rembrandtplein;38;;3;1017CV;AMSTERDAM;"Rembrandtplein 38 3, 1017CV AMSTERDAM";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;1.000,00;550,00;;;;250,00;;;;;;;;Huurder
27740;Rijnstraat;25;;1;1078PV;AMSTERDAM;"Rijnstraat 25 1, 1078PV AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;246,84;326,62;;;;;;;;;;;;Verhuurder
26232;Trosdravik;308;;;8935CM;LEEUWARDEN;"Trosdravik 308, 8935CM LEEUWARDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;;;;;1.068,98;1.034,31;;;;;;;;Huurder
25358;"Hendrik van Wijnstraat";72;;;1065RA;AMSTERDAM;"Hendrik van Wijnstraat 72, 1065RA AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;;;;;1.009,74;1.009,74;;;;;;;;Huurder
25354;"Henrik van Wijnstraat";86;;;1065RA;AMSTERDAM;"Henrik van Wijnstraat 86, 1065RA AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;;;;;1.161,20;1.161,20;;;;;;;;Huurder
25351;"Hendrik van Wijnstraat";104;;;1065RA;AMSTERDAM;"Hendrik van Wijnstraat 104, 1065RA AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;;;;;948,17;948,17;;;;;;;;Huurder
24926;Leidenstraat;27;;;1324VL;ALMERE;"Leidenstraat 27, 1324VL ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-06-19;Zelfstandig;538,78;431,02;;;;;;;;;;;;Huurder
24227;Elandsstraat;132;;;1016SH;AMSTERDAM;"Elandsstraat 132, 1016SH AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;;;;;470,05;489,70;;;;;;;;Huurder
23946;Harmonielaan;76;;;1111PZ;DIEMEN;"Harmonielaan 76, 1111PZ DIEMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-06-19;Zelfstandig;711,00;711,00;;;;;;;;;;;;Huurder
23391;Jadestraat;74;"KM 2";;4817JK;BREDA;"Jadestraat 74 KM 2, 4817JK BREDA";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Gegrond;"De verzoeker wordt in het gelijk gesteld";24-06-19;Onzelfstandig;;;;;1.312,68;1.047,97;;;;;;;;Huurder
47787;Leemakkers;20;;;9341BT;VEENHUIZEN;"Leemakkers 20, 9341BT VEENHUIZEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;534,32;213,73;;;;;;;;;;;;Huurder
47000;Floresstraat;11;"1 ET AZ RTS";B;9715HM;GRONINGEN;"Floresstraat 11 1 ET AZ RTS B, 9715HM GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-06-19;Onzelfstandig;350,00;199,79;;;;;;;;;;;;Huurder
45026;"Nijlânsdyk ";163;;D;8931GC;LEEUWARDEN;"Nijlânsdyk 163 D, 8931GC LEEUWARDEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";25-06-19;Zelfstandig;649,95;535,68;;;;;;;;;;;;Huurder
44896;Timorstraat;14;;;8921JT;LEEUWARDEN;"Timorstraat 14, 8921JT LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;289,69;115,88;;;;;;;;;;;;Huurder
44631;Rabenhauptstraat;48;;;9725CE;GRONINGEN;"Rabenhauptstraat 48, 9725CE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;720,00;311,36;;;;;;;;;;;;Huurder
43568;Reitemakersrijge;6;;35;9711HT;GRONINGEN;"Reitemakersrijge 6 35, 9711HT GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;795,00;682,91;;;;;;;;;;;;Huurder
42679;Stationstraat;60;;;8601GG;SNEEK;"Stationstraat 60, 8601GG SNEEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;600,00;180,00;;;;;;;;;;;;Huurder
34506;"Leidsegracht ";45;;"- 1";1017NB;AMSTERDAM;"Leidsegracht 45 - 1, 1017NB AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-06-19;Zelfstandig;;;;;;903,20;;;;;;;;Huurder
24858;"Rosa Spierlaan";212;;;1187PG;AMSTELVEEN;"Rosa Spierlaan 212, 1187PG AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-06-19;Zelfstandig;689,69;689,69;;;;;;;;;;;;Huurder
21830;Herenstraat;6;;2;6701DJ;WAGENINGEN;"Herenstraat 6 2, 6701DJ WAGENINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";25-06-19;Zelfstandig;555,00;588,25;;;;;;;;;;;;Huurder
63497;"Klokstraat ";17;;;8911HC;LEEUWARDEN;"Klokstraat 17, 8911HC LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-06-19;Zelfstandig;649,75;649,75;;;;;;;;;;;;Huurder
41971;"Nieuwe Binnenweg";334;;B;3023ER;ROTTERDAM;"Nieuwe Binnenweg 334 B, 3023ER ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";26-06-19;Zelfstandig;590,00;502,36;;;;;;;;;;;;Huurder
40356;Rijksstraatweg;33;;;2121AA;BENNEBROEK;"Rijksstraatweg 33, 2121AA BENNEBROEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;334,00;133,60;;;;;;;;;;;;Huurder
40092;Oppenheimstraat;66;"4 A + B (tweede verdieping voor en achter)";A;9714ET;GRONINGEN;"Oppenheimstraat 66 4 A + B (tweede verdieping voor en achter) A, 9714ET GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";26-06-19;Onzelfstandig;270,50;268,43;;;;;;;;;;;;Huurder
39741;"Prof. Kamerlingh Onneslaan";82;;C-03;3112VJ;SCHIEDAM;"Prof. Kamerlingh Onneslaan 82 C-03, 3112VJ SCHIEDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;800,00;363,73;;;;;;;;;;;;Huurder
39634;Lutmastraat;30;;D;1072PJ;AMSTERDAM;"Lutmastraat 30 D, 1072PJ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;650,84;260,34;;;;;;;;;;;;Huurder
38233;Kakeberg;6;;C;6211KN;MAASTRICHT;"Kakeberg 6 C, 6211KN MAASTRICHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;734,62;572,48;;;;;;;;;;;;Huurder
37170;Meijhorst;6263;;;6537LM;NIJMEGEN;"Meijhorst 6263, 6537LM NIJMEGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;685,00;548,00;;;;;;;;;;;;Huurder
36774;Compagnieplaats;176;;;6822NL;ARNHEM;"Compagnieplaats 176, 6822NL ARNHEM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;282,45;706,12;;;;;;;;;;;;Verhuurder
36393;Oosterhamrikkade;29;;;9713KA;GRONINGEN;"Oosterhamrikkade 29, 9713KA GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;675,00;621,61;;;;;;;;;;;;Huurder
34666;"Olof Palmeplein";42;;;1025WS;AMSTERDAM;"Olof Palmeplein 42, 1025WS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";26-06-19;Zelfstandig;690,58;690,58;;;;;;;;;;;;Huurder
33966;"Grote Rozenstraat";26;;B;9712TH;GRONINGEN;"Grote Rozenstraat 26 B, 9712TH GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;685,00;543,83;;;;;;;;;;;;Huurder
33075;Churchillweg;114;;;1314RJ;ALMERE;"Churchillweg 114, 1314RJ ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";26-06-19;Zelfstandig;411,82;411,82;;;;;;;;;;;;Huurder
32382;"Kapitein de Langestraat";243;;;1318DL;ALMERE;"Kapitein de Langestraat 243, 1318DL ALMERE";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";26-06-19;Zelfstandig;862,89;862,89;;;;;;;;;;;;Huurder
24643;"Jan Voermanstraat";14;;H;1061XE;AMSTERDAM;"Jan Voermanstraat 14 H, 1061XE AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";26-06-19;Zelfstandig;337,29;562,15;;;;;;;;;;;;Verhuurder
45117;Ambonstraat;30;"1 AZ (kleinste)";;7941VL;MEPPEL;"Ambonstraat 30 1 AZ (kleinste), 7941VL MEPPEL";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-19;Onzelfstandig;400,00;297,56;;;;;;;;;;;;Huurder
38668;"Voorste Brand";1;;;4847GG;TETERINGEN;"Voorste Brand 1, 4847GG TETERINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-19;Zelfstandig;643,36;643,36;;;;;;;;;;;;Huurder
38599;Nieuwendijk;144;;2;1012MS;AMSTERDAM;"Nieuwendijk 144 2, 1012MS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-19;Zelfstandig;262,68;262,68;;;;;;;;;;;;Huurder
38206;Joncheerelaan;103;;;7441HD;NIJVERDAL;"Joncheerelaan 103, 7441HD NIJVERDAL";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;120,00;300,00;;;;;;;;;;;;Verhuurder
37860;Citroenenstraat;2;;H;1033LK;AMSTERDAM;"Citroenenstraat 2 H, 1033LK AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;239,24;598,10;;;;;;;;;;;;Verhuurder
36453;Wilhelminastraat;208;;3;1054WV;AMSTERDAM;"Wilhelminastraat 208 3, 1054WV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;294,99;235,99;;;;;;;;;;;;Huurder
35288;Schuitendiep;76;;"APP 5";9711RG;GRONINGEN;"Schuitendiep 76 APP 5, 9711RG GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";27-06-19;Zelfstandig;545,00;504,13;;;;;;;;;;;;Huurder
35071;Brederodestraat;25;;;8913HD;LEEUWARDEN;"Brederodestraat 25, 8913HD LEEUWARDEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";27-06-19;Zelfstandig;567,00;441,03;;;;;;;;;;;;Huurder
33414;"Pretoriusstraat ";26;;;1092GG;AMSTERDAM;"Pretoriusstraat 26, 1092GG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-06-19;Zelfstandig;418,65;167,46;;;;;;;;;;;;Huurder
29416;Soestdijkerstraatweg;80;;H;1213XE;HILVERSUM;"Soestdijkerstraatweg 80 H, 1213XE HILVERSUM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;585,00;409,50;;;;;;;;;;;;Huurder
28413;"Van Kleffenslaan";18;"KM 01V";;3527CN;UTRECHT;"Van Kleffenslaan 18 KM 01V, 3527CN UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen inhoudelijke uitspraak";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";27-06-19;Onzelfstandig;500,00;275,00;;;;;;;;;;;;Huurder
27048;Hoefstraat;130;;;5014NM;TILBURG;"Hoefstraat 130, 5014NM TILBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Gegrond;"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;;;;;105,00;;;;;;;;;Huurder
27047;Hoefstraat;130;;B;5014NM;TILBURG;"Hoefstraat 130 B, 5014NM TILBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Gegrond;"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;;;;;1.860,00;;;;;;;;;Huurder
26274;Ruygenhoeklaan;15;"Kamer C";;3523HJ;UTRECHT;"Ruygenhoeklaan 15 Kamer C, 3523HJ UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-06-19;Onzelfstandig;;;;;224,33;251,75;;;;;;;;Huurder
26266;Ruygenhoeklaan;15;"Kamer B";;3523HJ;UTRECHT;"Ruygenhoeklaan 15 Kamer B, 3523HJ UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-06-19;Onzelfstandig;;;;;231,57;125,36;;;;;;;;Huurder
25993;"Jan Evertsenplaats ";113;;;3012HT;ROTTERDAM;"Jan Evertsenplaats 113, 3012HT ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;514,35;308,61;;;;;;;;;;;;Huurder
25823;koninginneweg;125;;;1211AP;HILVERSUM;"koninginneweg 125, 1211AP HILVERSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";28-06-19;Zelfstandig;;;;;;;;;;;;;;Huurder
24994;Walchersestraat;73;;C;3083NH;ROTTERDAM;"Walchersestraat 73 C, 3083NH ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;760,00;577,74;;;;;;;;;;;;Huurder
24777;Hoefstraat;130;;;5014NM;TILBURG;"Hoefstraat 130, 5014NM TILBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Gegrond;"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;;;;;180,00;;;;;;;;;Huurder
24749;Hoefstraat;130;;B;5014NM;TILBURG;"Hoefstraat 130 B, 5014NM TILBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Gegrond;"De verzoeker wordt in het gelijk gesteld";28-06-19;Zelfstandig;;;;;775,00;;;;;;;;;Huurder
24575;"Van Royenlaan";17;;;8381BP;VLEDDER;"Van Royenlaan 17, 8381BP VLEDDER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-06-19;Zelfstandig;311,34;311,34;;;;;;;;;;;;Huurder
71598;Bordineweg;14;;A;8931AR;LEEUWARDEN;"Bordineweg 14 A, 8931AR LEEUWARDEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"Niet van toepassing";01-07-19;Zelfstandig;616,80;556,70;;;;;;;;;;;;Huurder
38277;"Burgemeester Moorsstraat";31;;;4631EC;HOOGERHEIDE;"Burgemeester Moorsstraat 31, 4631EC HOOGERHEIDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";01-07-19;Zelfstandig;605,13;484,10;;;;;;;;;;;;Huurder
40054;Molenstraat;27;;;7811JR;EMMEN;"Molenstraat 27, 7811JR EMMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-07-19;Zelfstandig;708,00;566,40;;;;;;;;;;;;Huurder
28425;"Van Kleffenslaan";18;"KM 2";;3527CN;UTRECHT;"Van Kleffenslaan 18 KM 2, 3527CN UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";02-07-19;Onzelfstandig;500,00;275,00;;;;;;;;;;;;Huurder
28418;"Van Kleffenslaan";18;"KM BG";;3527CN;UTRECHT;"Van Kleffenslaan 18 KM BG, 3527CN UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";02-07-19;Onzelfstandig;400,00;220,00;;;;;;;;;;;;Huurder
41862;Fahrenheitstraat;145;;;2561DS;"DEN HAAG";"Fahrenheitstraat 145, 2561DS DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-07-19;Zelfstandig;612,23;244,89;;;;;;;;;;;;Huurder
41068;"Marcus Aureliushof";100;;;6417TD;HEERLEN;"Marcus Aureliushof 100, 6417TD HEERLEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-07-19;Zelfstandig;370,00;148,00;;;;;;;;;;;;Huurder
39752;Josephstraat;173;;;3014TN;ROTTERDAM;"Josephstraat 173, 3014TN ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-07-19;Zelfstandig;650,00;650,00;;;;;;;;;;;;Huurder
